X,drugbank_id,drugbank_name,umls_cui_from_meddra,side_effect_name
78465,DB00598,LABETALOL,C1320835,Drug fever
78466,DB00598,LABETALOL,C0314719,Dry eye
78467,DB00598,LABETALOL,C0013395,Dyspepsia
78468,DB00598,LABETALOL,C0013404,Dyspnoea
78469,DB00598,LABETALOL,C0013428,Dysuria
78470,DB00598,LABETALOL,C0278106,Ejaculation failure
78471,DB00598,LABETALOL,C0232493,Epigastric pain
78472,DB00598,LABETALOL,C0014591,Epistaxis
78473,DB00598,LABETALOL,C0242350,Erectile dysfunction
78474,DB00598,LABETALOL,C0041834,Erythema
78475,DB00598,LABETALOL,C0239488,Erythema facial
78476,DB00598,LABETALOL,C0015672,Fatigue
78477,DB00598,LABETALOL,C1443060,Feeling abnormal
78478,DB00598,LABETALOL,C0016382,Flushing
78479,DB00598,LABETALOL,C0574002,Foot edema
78480,DB00598,LABETALOL,C0687713,Gastrointestinal pain
78481,DB00598,LABETALOL,C0018524,Hallucination
78482,DB00598,LABETALOL,C0018681,Headache
78483,DB00598,LABETALOL,C0151798,Hepatic necrosis
78484,DB00598,LABETALOL,C0019158,Hepatitis
78485,DB00598,LABETALOL,C0020458,Hyperhidrosis
78486,DB00598,LABETALOL,C0020517,Hypersensitivity
78487,DB00598,LABETALOL,C0020538,Hypertension
78488,DB00598,LABETALOL,C0857121,Hypertensive
78489,DB00598,LABETALOL,C0020550,Hyperthyroidism
78490,DB00598,LABETALOL,C0020580,Hypoaesthesia
78491,DB00598,LABETALOL,C0020615,Hypoglycaemia
78492,DB00598,LABETALOL,C0020649,Hypotension
78493,DB00598,LABETALOL,C0740482,Hypotension orthostatic symptomatic
78494,DB00598,LABETALOL,C2047937,Ill-defined disorder
78495,DB00598,LABETALOL,C0595938,Increased effect
78496,DB00598,LABETALOL,C0021775,Intermittent claudication
78497,DB00598,LABETALOL,C0022346,Jaundice
78498,DB00598,LABETALOL,C0022354,Jaundice cholestatic
78499,DB00598,LABETALOL,C0152031,Joint swelling
78500,DB00598,LABETALOL,C0023066,Laryngospasm
78501,DB00598,LABETALOL,C0023380,Lethargy
78502,DB00598,LABETALOL,C0023646,Lichen planus
78503,DB00598,LABETALOL,C0151766,Liver function test abnormal
78504,DB00598,LABETALOL,C0853619,Local swelling
78505,DB00598,LABETALOL,C0041657,Loss of consciousness
78506,DB00598,LABETALOL,C2981158,Loss of libido
78507,DB00598,LABETALOL,C0409974,Lupus erythematosus
78508,DB00598,LABETALOL,C0231218,Malaise
78509,DB00598,LABETALOL,C0004936,Mental disorder
78510,DB00598,LABETALOL,C0267410,Mesenteric artery thrombosis
78511,DB00598,LABETALOL,C0025517,Metabolic disorder
78512,DB00598,LABETALOL,C0085633,Mood swings
78513,DB00598,LABETALOL,C0037763,Muscle spasms
78514,DB00598,LABETALOL,C0154769,Myopathy toxic
78515,DB00598,LABETALOL,C0027424,Nasal congestion
78516,DB00598,LABETALOL,C0027497,Nausea
78517,DB00598,LABETALOL,C0028084,Nightmare
78518,DB00598,LABETALOL,C0028643,Numbness
78519,DB00598,LABETALOL,C0013604,Oedema
78520,DB00598,LABETALOL,C0085649,Oedema peripheral
78521,DB00598,LABETALOL,C2363730,Oropharyngeal discomfort
78522,DB00598,LABETALOL,C2363731,Oropharyngeal pain
78523,DB00598,LABETALOL,C0020651,Orthostatic hypotension
78524,DB00598,LABETALOL,C0030193,Pain
78525,DB00598,LABETALOL,C0030252,Palpitations
78526,DB00598,LABETALOL,C0030554,Paraesthesia
78527,DB00598,LABETALOL,C0030848,Peyronie's disease
78528,DB00598,LABETALOL,C0033774,Pruritus
78529,DB00598,LABETALOL,C0033975,Psychotic disorder
78530,DB00598,LABETALOL,C0242461,Purpura non-thrombocytopenic
78531,DB00598,LABETALOL,C0877359,Raised liver function tests
78532,DB00598,LABETALOL,C0015230,Rash
78533,DB00598,LABETALOL,C0476273,Respiratory distress
78534,DB00598,LABETALOL,C0278134,Sensory loss
78535,DB00598,LABETALOL,C0036974,Shock
78536,DB00598,LABETALOL,C0701811,Short-term memory loss
78537,DB00598,LABETALOL,C0037284,Skin lesion
78538,DB00598,LABETALOL,C0851578,Sleep disorder
78539,DB00598,LABETALOL,C0037317,Sleep disturbance
78540,DB00598,LABETALOL,C2830004,Somnolence
78541,DB00598,LABETALOL,C0241705,Strangury
78542,DB00598,LABETALOL,C0038990,Sweating
78543,DB00598,LABETALOL,C0700590,Sweating increased
78544,DB00598,LABETALOL,C0039070,Syncope
78545,DB00598,LABETALOL,C0024141,Systemic lupus erythematosus
78546,DB00598,LABETALOL,C0242429,Throat sore
78547,DB00598,LABETALOL,C0040156,Thyrotoxicosis
78548,DB00598,LABETALOL,C2242996,Tingling sensation
78549,DB00598,LABETALOL,C0040822,Tremor
78550,DB00598,LABETALOL,C0080274,Urinary retention
78551,DB00598,LABETALOL,C0042109,Urticaria
78552,DB00598,LABETALOL,C0085612,Ventricular arrhythmia
78553,DB00598,LABETALOL,C0042571,Vertigo
78554,DB00598,LABETALOL,C0344232,Vision blurred
78555,DB00598,LABETALOL,C3665347,Visual impairment
78556,DB00598,LABETALOL,C0042963,Vomiting
78557,DB00598,LABETALOL,C0043144,Wheezing
78558,DB00598,LABETALOL,C0043387,Yawning
78559,DB06218,LACOSAMIDE,C0233472,Affect lability
78560,DB06218,LACOSAMIDE,C0001807,Aggression
78561,DB06218,LACOSAMIDE,C0085631,Agitation
78562,DB06218,LACOSAMIDE,C0001824,Agranulocytosis
78563,DB06218,LACOSAMIDE,C0002871,Anaemia
78564,DB06218,LACOSAMIDE,C0002994,Angioedema
78565,DB06218,LACOSAMIDE,C0004093,Asthenia
78566,DB06218,LACOSAMIDE,C0004134,Ataxia
78567,DB06218,LACOSAMIDE,C0004238,Atrial fibrillation
78568,DB06218,LACOSAMIDE,C0004239,Atrial flutter
78569,DB06218,LACOSAMIDE,C0004245,Atrioventricular block
78570,DB06218,LACOSAMIDE,C0151517,Atrioventricular block complete
78571,DB06218,LACOSAMIDE,C0085614,Atrioventricular block first degree
78572,DB06218,LACOSAMIDE,C0575090,Balance disorder
78573,DB06218,LACOSAMIDE,C0018939,Blood disorder
78574,DB06218,LACOSAMIDE,C0015967,Body temperature increased
78575,DB06218,LACOSAMIDE,C0428977,Bradycardia
78576,DB06218,LACOSAMIDE,C0018799,Cardiac disorder
78577,DB06218,LACOSAMIDE,C0007760,Cerebellar syndrome
78578,DB06218,LACOSAMIDE,C0008031,Chest pain
78579,DB06218,LACOSAMIDE,C0009241,Cognitive disorder
78580,DB06218,LACOSAMIDE,C0009676,Confusional state
78581,DB06218,LACOSAMIDE,C0009782,Connective tissue disorder
78582,DB06218,LACOSAMIDE,C0009806,Constipation
78583,DB06218,LACOSAMIDE,C0009938,Contusion
78584,DB06218,LACOSAMIDE,C0520966,Coordination abnormal
78585,DB06218,LACOSAMIDE,C0344315,Depressed mood
78586,DB06218,LACOSAMIDE,C0011570,Depression
78587,DB06218,LACOSAMIDE,C0011603,Dermatitis
78588,DB06218,LACOSAMIDE,C0011991,Diarrhoea
78589,DB06218,LACOSAMIDE,C0012569,Diplopia
78590,DB06218,LACOSAMIDE,C0234215,Discomfort
78591,DB06218,LACOSAMIDE,C0233414,Disturbance in attention
78592,DB06218,LACOSAMIDE,C0012833,Dizziness
78593,DB06218,LACOSAMIDE,C0013182,Drug hypersensitivity
78594,DB06218,LACOSAMIDE,C0043352,Dry mouth
78595,DB06218,LACOSAMIDE,C0013362,Dysarthria
78596,DB06218,LACOSAMIDE,C0013395,Dyspepsia
78597,DB06218,LACOSAMIDE,C0600125,Electrocardiogram PR prolongation
78598,DB06218,LACOSAMIDE,C0014457,Eosinophilia
78599,DB06218,LACOSAMIDE,C0041834,Erythema
78600,DB06218,LACOSAMIDE,C0014742,Erythema multiforme
78601,DB06218,LACOSAMIDE,C0235146,Euphoric mood
78602,DB06218,LACOSAMIDE,C0015397,Eye disorder
78603,DB06218,LACOSAMIDE,C0015672,Fatigue
78604,DB06218,LACOSAMIDE,C1443060,Feeling abnormal
78605,DB06218,LACOSAMIDE,C0522172,Feeling drunk
78606,DB06218,LACOSAMIDE,C0016204,Flatulence
78607,DB06218,LACOSAMIDE,C0575081,Gait disturbance
78608,DB06218,LACOSAMIDE,C0017178,Gastrointestinal disorder
78609,DB06218,LACOSAMIDE,C0018524,Hallucination
78610,DB06218,LACOSAMIDE,C0018681,Headache
78611,DB06218,LACOSAMIDE,C0019158,Hepatitis
78612,DB06218,LACOSAMIDE,C0042721,Hepatitis viral
78613,DB06218,LACOSAMIDE,C0267792,Hepatobiliary disease
78614,DB06218,LACOSAMIDE,C0020458,Hyperhidrosis
78615,DB06218,LACOSAMIDE,C0020517,Hypersensitivity
78616,DB06218,LACOSAMIDE,C0020580,Hypoaesthesia
78617,DB06218,LACOSAMIDE,C0521592,Hypoaesthesia oral
78618,DB06218,LACOSAMIDE,C0021053,Immune system disorder
78619,DB06218,LACOSAMIDE,C0151828,Injection site pain
78620,DB06218,LACOSAMIDE,C0494559,Inner ear disorder
78621,DB06218,LACOSAMIDE,C0917801,Insomnia
78622,DB06218,LACOSAMIDE,C0022107,Irritability
78623,DB06218,LACOSAMIDE,C0022890,Labyrinthine disorder
78624,DB06218,LACOSAMIDE,C0043246,Laceration
78625,DB06218,LACOSAMIDE,C0151766,Liver function test abnormal
78626,DB06218,LACOSAMIDE,C0041657,Loss of consciousness
78627,DB06218,LACOSAMIDE,C0233794,Memory impairment
78628,DB06218,LACOSAMIDE,C0004936,Mental disorder
78629,DB06218,LACOSAMIDE,C0085633,Mood swings
78630,DB06218,LACOSAMIDE,C0037763,Muscle spasms
78631,DB06218,LACOSAMIDE,C0027497,Nausea
78632,DB06218,LACOSAMIDE,C0027697,Nephritis
78633,DB06218,LACOSAMIDE,C0027765,Nervous system disorder
78634,DB06218,LACOSAMIDE,C0027947,Neutropenia
78635,DB06218,LACOSAMIDE,C0028738,Nystagmus
78636,DB06218,LACOSAMIDE,C0029408,Osteoarthritis
78637,DB06218,LACOSAMIDE,C0030252,Palpitations
78638,DB06218,LACOSAMIDE,C0030554,Paraesthesia
78639,DB06218,LACOSAMIDE,C0521591,Paraesthesia oral
78640,DB06218,LACOSAMIDE,C0948586,Protein urine present
78641,DB06218,LACOSAMIDE,C0033687,Proteinuria
78642,DB06218,LACOSAMIDE,C0033774,Pruritus
78643,DB06218,LACOSAMIDE,C0033975,Psychotic disorder
78644,DB06218,LACOSAMIDE,C0015230,Rash
78645,DB06218,LACOSAMIDE,C0036974,Shock
78646,DB06218,LACOSAMIDE,C0037274,Skin disorder
78647,DB06218,LACOSAMIDE,C0558401,Skin laceration
78648,DB06218,LACOSAMIDE,C2830004,Somnolence
78649,DB06218,LACOSAMIDE,C0038325,Stevens-Johnson syndrome
78650,DB06218,LACOSAMIDE,C0424000,Suicidal ideation
78651,DB06218,LACOSAMIDE,C0038663,Suicide attempt
78652,DB06218,LACOSAMIDE,C0039070,Syncope
78653,DB06218,LACOSAMIDE,C0040264,Tinnitus
78654,DB06218,LACOSAMIDE,C0014518,Toxic epidermal necrolysis
78655,DB06218,LACOSAMIDE,C0040822,Tremor
78656,DB06218,LACOSAMIDE,C0020522,Type IV hypersensitivity reaction
78657,DB06218,LACOSAMIDE,C0178298,Unspecified disorder of skin and subcutaneous tissue
78658,DB06218,LACOSAMIDE,C0042109,Urticaria
78659,DB06218,LACOSAMIDE,C0042571,Vertigo
78660,DB06218,LACOSAMIDE,C0344232,Vision blurred
78661,DB06218,LACOSAMIDE,C0042963,Vomiting
78675,DB00581,LACTULOSE,C0232487,Abdominal discomfort
78676,DB00581,LACTULOSE,C0000731,Abdominal distension
78677,DB00581,LACTULOSE,C0003123,Anorexia
78678,DB00581,LACTULOSE,C0026821,Cramp muscle
78679,DB00581,LACTULOSE,C0232462,Decreased appetite
78680,DB00581,LACTULOSE,C0011175,Dehydration
78681,DB00581,LACTULOSE,C0011991,Diarrhoea
78682,DB00581,LACTULOSE,C0012359,Distention
78683,DB00581,LACTULOSE,C0014724,Eructation
78684,DB00581,LACTULOSE,C0016204,Flatulence
78685,DB00581,LACTULOSE,C0235395,Fluid loss
78686,DB00581,LACTULOSE,C0687713,Gastrointestinal pain
78687,DB00581,LACTULOSE,C0020488,Hypernatraemia
78688,DB00581,LACTULOSE,C0020621,Hypokalaemia
78689,DB00581,LACTULOSE,C0020625,Hyponatraemia
78690,DB00581,LACTULOSE,C0241379,Increased thirst
78691,DB00581,LACTULOSE,C0877617,Intestinal cramps
78692,DB00581,LACTULOSE,C0037763,Muscle spasms
78693,DB00581,LACTULOSE,C0027497,Nausea
78694,DB00581,LACTULOSE,C0039971,Thirst
78695,DB00581,LACTULOSE,C0042963,Vomiting
78696,DB00709,LAMIVUDINE,C0000729,Abdominal cramps
78697,DB00709,LAMIVUDINE,C0232487,Abdominal discomfort
78698,DB00709,LAMIVUDINE,C0000731,Abdominal distension
78699,DB00709,LAMIVUDINE,C0000737,Abdominal pain
78700,DB00709,LAMIVUDINE,C0232492,Abdominal pain upper
78701,DB00709,LAMIVUDINE,C0001122,Acidosis
78702,DB00709,LAMIVUDINE,C0702166,Acne
78703,DB00709,LAMIVUDINE,C0233472,Affect lability
78704,DB00709,LAMIVUDINE,C0525045,Affective disorder
78705,DB00709,LAMIVUDINE,C0001824,Agranulocytosis
78706,DB00709,LAMIVUDINE,C0151905,Alanine aminotransferase increased
78707,DB00709,LAMIVUDINE,C0002170,Alopecia
78708,DB00709,LAMIVUDINE,C0002418,Amblyopia
78709,DB00709,LAMIVUDINE,C0151479,Amylase increased
78710,DB00709,LAMIVUDINE,C0002871,Anaemia
78711,DB00709,LAMIVUDINE,C0002792,Anaphylactic shock
78712,DB00709,LAMIVUDINE,C0002994,Angioedema
78713,DB00709,LAMIVUDINE,C0003123,Anorexia
78714,DB00709,LAMIVUDINE,C0003467,Anxiety
78715,DB00709,LAMIVUDINE,C0034902,Aplasia pure red cell
78716,DB00709,LAMIVUDINE,C0002874,Aplastic anaemia
78717,DB00709,LAMIVUDINE,C0003862,Arthralgia
78718,DB00709,LAMIVUDINE,C0151904,Aspartate aminotransferase increased
78719,DB00709,LAMIVUDINE,C0004093,Asthenia
78720,DB00709,LAMIVUDINE,C0549297,Auricular swelling
78721,DB00709,LAMIVUDINE,C0004364,Autoimmune disorder
78722,DB00709,LAMIVUDINE,C0004604,Back pain
78723,DB00709,LAMIVUDINE,C0018213,Basedow's disease
78724,DB00709,LAMIVUDINE,C0853034,Blood creatine phosphokinase increased
78725,DB00709,LAMIVUDINE,C0018939,Blood disorder
78726,DB00709,LAMIVUDINE,C0853692,Blood triglycerides increased
78727,DB00709,LAMIVUDINE,C0085595,Body odor
78728,DB00709,LAMIVUDINE,C0015967,Body temperature increased
78729,DB00709,LAMIVUDINE,C0005940,Bone disorder
78730,DB00709,LAMIVUDINE,C0151773,Bone marrow depression
78731,DB00709,LAMIVUDINE,C2225524,Breast enlargement
78732,DB00709,LAMIVUDINE,C0231856,Breath sounds abnormal
78733,DB00709,LAMIVUDINE,C0006277,Bronchitis
78734,DB00709,LAMIVUDINE,C0520573,Buffalo hump
78735,DB00709,LAMIVUDINE,C0878544,Cardiomyopathy
78736,DB00709,LAMIVUDINE,C0008031,Chest pain
78737,DB00709,LAMIVUDINE,C0085593,Chills
78738,DB00709,LAMIVUDINE,C0019189,Chronic hepatitis
78739,DB00709,LAMIVUDINE,C0852733,Completed suicide
78740,DB00709,LAMIVUDINE,C0009676,Confusional state
78741,DB00709,LAMIVUDINE,C0009782,Connective tissue disorder
78742,DB00709,LAMIVUDINE,C0009806,Constipation
78743,DB00709,LAMIVUDINE,C0036572,Convulsion
78744,DB00709,LAMIVUDINE,C0010200,Cough
78745,DB00709,LAMIVUDINE,C0026821,Cramp muscle
78746,DB00709,LAMIVUDINE,C0151576,Creatine phosphokinase increased
78747,DB00709,LAMIVUDINE,C0011053,Deafness
78748,DB00709,LAMIVUDINE,C0232462,Decreased appetite
78749,DB00709,LAMIVUDINE,C0011175,Dehydration
78750,DB00709,LAMIVUDINE,C0011570,Depression
78751,DB00709,LAMIVUDINE,C0011581,Depressive disorder
78752,DB00709,LAMIVUDINE,C0011603,Dermatitis
78753,DB00709,LAMIVUDINE,C0011991,Diarrhoea
78754,DB00709,LAMIVUDINE,C0234215,Discomfort
78755,DB00709,LAMIVUDINE,C0012833,Dizziness
78756,DB00709,LAMIVUDINE,C0687133,Drug interaction
78757,DB00709,LAMIVUDINE,C0043352,Dry mouth
78758,DB00709,LAMIVUDINE,C0013378,Dysgeusia
78759,DB00709,LAMIVUDINE,C0013395,Dyspepsia
78760,DB00709,LAMIVUDINE,C0011168,Dysphagia
78761,DB00709,LAMIVUDINE,C1527344,Dysphonia
78762,DB00709,LAMIVUDINE,C0013404,Dyspnoea
78763,DB00709,LAMIVUDINE,C0013415,Dysthymic disorder
78764,DB00709,LAMIVUDINE,C0013428,Dysuria
78765,DB00709,LAMIVUDINE,C0014591,Epistaxis
78766,DB00709,LAMIVUDINE,C0014724,Eructation
78767,DB00709,LAMIVUDINE,C0041834,Erythema
78768,DB00709,LAMIVUDINE,C0014742,Erythema multiforme
78769,DB00709,LAMIVUDINE,C0856151,Fat redistribution
78770,DB00709,LAMIVUDINE,C0015672,Fatigue
78771,DB00709,LAMIVUDINE,C1443060,Feeling abnormal
78772,DB00709,LAMIVUDINE,C0016204,Flatulence
78773,DB00709,LAMIVUDINE,C0016436,Folliculitis
78774,DB00709,LAMIVUDINE,C0011630,Fungal skin infection
78775,DB00709,LAMIVUDINE,C0596601,Gas
78776,DB00709,LAMIVUDINE,C0017160,Gastroenteritis
78777,DB00709,LAMIVUDINE,C1096250,Gastrointestinal discomfort
78778,DB00709,LAMIVUDINE,C0017178,Gastrointestinal disorder
78779,DB00709,LAMIVUDINE,C1264613,Gastrointestinal infection
78780,DB00709,LAMIVUDINE,C0687713,Gastrointestinal pain
78781,DB00709,LAMIVUDINE,C0017565,Gingival bleeding
78782,DB00709,LAMIVUDINE,C0018418,Gynaecomastia
78783,DB00709,LAMIVUDINE,C0018681,Headache
78784,DB00709,LAMIVUDINE,C1384666,Hearing impaired
78785,DB00709,LAMIVUDINE,C2711227,Hepatic steatosis
78786,DB00709,LAMIVUDINE,C0019158,Hepatitis
78787,DB00709,LAMIVUDINE,C0019163,Hepatitis B
78788,DB00709,LAMIVUDINE,C0019196,Hepatitis C
78789,DB00709,LAMIVUDINE,C0267792,Hepatobiliary disease
78790,DB00709,LAMIVUDINE,C0019209,Hepatomegaly
78791,DB00709,LAMIVUDINE,C0019825,Hoarseness
78792,DB00709,LAMIVUDINE,C0020453,Hyperaesthesia
78793,DB00709,LAMIVUDINE,C0221773,Hyperamylasaemia
78794,DB00709,LAMIVUDINE,C0020443,Hypercholesterolaemia
78795,DB00709,LAMIVUDINE,C0020456,Hyperglycaemia
78796,DB00709,LAMIVUDINE,C0020458,Hyperhidrosis
78797,DB00709,LAMIVUDINE,C0795692,Hyperlactacidaemia
78798,DB00709,LAMIVUDINE,C0020429,Hyperpathia
78799,DB00709,LAMIVUDINE,C0020517,Hypersensitivity
78800,DB00709,LAMIVUDINE,C0020557,Hypertriglyceridaemia
78801,DB00709,LAMIVUDINE,C0020565,Hypertrophy of breast
78802,DB00709,LAMIVUDINE,C0020580,Hypoaesthesia
78803,DB00709,LAMIVUDINE,C0020615,Hypoglycaemia
78804,DB00709,LAMIVUDINE,C0020649,Hypotension
78805,DB00709,LAMIVUDINE,C0700292,Hypoxemia
78806,DB00709,LAMIVUDINE,C0242184,Hypoxia
78807,DB00709,LAMIVUDINE,C2047937,Ill-defined disorder
78808,DB00709,LAMIVUDINE,C0021053,Immune system disorder
78809,DB00709,LAMIVUDINE,C0009450,Infection
78810,DB00709,LAMIVUDINE,C0021368,Inflammation
78811,DB00709,LAMIVUDINE,C0021400,Influenza
78812,DB00709,LAMIVUDINE,C3263723,Injury
78813,DB00709,LAMIVUDINE,C0917801,Insomnia
78814,DB00709,LAMIVUDINE,C0021655,Insulin resistance
78815,DB00709,LAMIVUDINE,C0022346,Jaundice
78816,DB00709,LAMIVUDINE,C0001125,Lactic acidosis
78817,DB00709,LAMIVUDINE,C0023530,Leukopenia
78818,DB00709,LAMIVUDINE,C0023787,Lipodystrophy
78819,DB00709,LAMIVUDINE,C0877192,Lipodystrophy acquired
78820,DB00709,LAMIVUDINE,C1262113,Lipohypertrophy
78821,DB00709,LAMIVUDINE,C0151766,Liver function test abnormal
78822,DB00709,LAMIVUDINE,C0013609,Localised oedema
78823,DB00709,LAMIVUDINE,C0041657,Loss of consciousness
78824,DB00709,LAMIVUDINE,C0497156,Lymphadenopathy
78825,DB00709,LAMIVUDINE,C0231218,Malaise
78826,DB00709,LAMIVUDINE,C0162429,Malnutrition
78827,DB00709,LAMIVUDINE,C0025061,Mediastinal disorder
78828,DB00709,LAMIVUDINE,C0149931,Migraine
78829,DB00709,LAMIVUDINE,C0085633,Mood swings
78830,DB00709,LAMIVUDINE,C0149745,Mouth ulceration
78831,DB00709,LAMIVUDINE,C1963822,Mucosal pigmentation
78832,DB00709,LAMIVUDINE,C0026846,Muscle atrophy
78833,DB00709,LAMIVUDINE,C0037763,Muscle spasms
78834,DB00709,LAMIVUDINE,C0231530,Muscle twitching
78835,DB00709,LAMIVUDINE,C0151786,Muscular weakness
78836,DB00709,LAMIVUDINE,C0948594,Musculoskeletal discomfort
78837,DB00709,LAMIVUDINE,C0026858,Musculoskeletal pain
78838,DB00709,LAMIVUDINE,C0231528,Myalgia
78839,DB00709,LAMIVUDINE,C0026848,Myopathy
78840,DB00709,LAMIVUDINE,C1142520,Nail pigmentation
78841,DB00709,LAMIVUDINE,C0027441,Nasopharyngitis
78842,DB00709,LAMIVUDINE,C0027497,Nausea
78843,DB00709,LAMIVUDINE,C0027765,Nervous system disorder
78844,DB00709,LAMIVUDINE,C0027769,Nervousness
78845,DB00709,LAMIVUDINE,C0442874,Neuropathy
78846,DB00709,LAMIVUDINE,C0031117,Neuropathy peripheral
78847,DB00709,LAMIVUDINE,C0027947,Neutropenia
78848,DB00709,LAMIVUDINE,C0013604,Oedema
78849,DB00709,LAMIVUDINE,C0239211,Oedema auricular
78850,DB00709,LAMIVUDINE,C0029118,Opportunistic infection
78851,DB00709,LAMIVUDINE,C2363730,Oropharyngeal discomfort
78852,DB00709,LAMIVUDINE,C2363731,Oropharyngeal pain
78853,DB00709,LAMIVUDINE,C0236993,Other sleep disturbances
78854,DB00709,LAMIVUDINE,C0030193,Pain
78855,DB00709,LAMIVUDINE,C0855440,Pancreatic enzymes abnormal
78856,DB00709,LAMIVUDINE,C0030305,Pancreatitis
78857,DB00709,LAMIVUDINE,C0030312,Pancytopenia
78858,DB00709,LAMIVUDINE,C0030554,Paraesthesia
78859,DB00709,LAMIVUDINE,C0031350,Pharyngitis
78860,DB00709,LAMIVUDINE,C0031542,Phlebitis
78861,DB00709,LAMIVUDINE,C0085636,Photophobia
78862,DB00709,LAMIVUDINE,C0042023,Pollakiuria
78863,DB00709,LAMIVUDINE,C0032617,Polyuria
78864,DB00709,LAMIVUDINE,C0032961,Pregnancy
78865,DB00709,LAMIVUDINE,C0033774,Pruritus
78866,DB00709,LAMIVUDINE,C0877359,Raised liver function tests
78867,DB00709,LAMIVUDINE,C0015230,Rash
78868,DB00709,LAMIVUDINE,C0267596,Rectal haemorrhage
78869,DB00709,LAMIVUDINE,C0035078,Renal failure
78870,DB00709,LAMIVUDINE,C1565489,Renal impairment
78871,DB00709,LAMIVUDINE,C1260922,Respiration abnormal
78872,DB00709,LAMIVUDINE,C0035204,Respiratory disorder
78873,DB00709,LAMIVUDINE,C0035243,Respiratory tract infection
78874,DB00709,LAMIVUDINE,C0035410,Rhabdomyolysis
78875,DB00709,LAMIVUDINE,C0035455,Rhinitis
78876,DB00709,LAMIVUDINE,C1260880,Rhinorrhoea
78877,DB00709,LAMIVUDINE,C1325847,Sensitisation
78878,DB00709,LAMIVUDINE,C0243026,Sepsis
78879,DB00709,LAMIVUDINE,C0036974,Shock
78880,DB00709,LAMIVUDINE,C0221423,Sickness
78881,DB00709,LAMIVUDINE,C0037199,Sinusitis
78882,DB00709,LAMIVUDINE,C0037274,Skin disorder
78883,DB00709,LAMIVUDINE,C0037278,Skin infection
78884,DB00709,LAMIVUDINE,C0234930,Skin odour abnormal
78885,DB00709,LAMIVUDINE,C0851578,Sleep disorder
78886,DB00709,LAMIVUDINE,C2830004,Somnolence
78887,DB00709,LAMIVUDINE,C0038002,Splenomegaly
78888,DB00709,LAMIVUDINE,C0038325,Stevens-Johnson syndrome
78889,DB00709,LAMIVUDINE,C0038362,Stomatitis
78890,DB00709,LAMIVUDINE,C0038661,Suicide
78891,DB00709,LAMIVUDINE,C0038663,Suicide attempt
78892,DB00709,LAMIVUDINE,C0038990,Sweating
78893,DB00709,LAMIVUDINE,C0700590,Sweating increased
78894,DB00709,LAMIVUDINE,C0039070,Syncope
78895,DB00709,LAMIVUDINE,C0233494,Tension
78896,DB00709,LAMIVUDINE,C0039971,Thirst
78897,DB00709,LAMIVUDINE,C0242429,Throat sore
78898,DB00709,LAMIVUDINE,C0040034,Thrombocytopenia
78899,DB00709,LAMIVUDINE,C0040822,Tremor
78900,DB00709,LAMIVUDINE,C0178298,Unspecified disorder of skin and subcutaneous tissue
78901,DB00709,LAMIVUDINE,C0152032,Urinary hesitation
78902,DB00709,LAMIVUDINE,C1167965,Urine output increased
78903,DB00709,LAMIVUDINE,C0042109,Urticaria
78904,DB00709,LAMIVUDINE,C0042384,Vasculitis
78905,DB00709,LAMIVUDINE,C0042401,Vasodilation
78906,DB00709,LAMIVUDINE,C1142412,Vasodilation procedure
78907,DB00709,LAMIVUDINE,C0042571,Vertigo
78908,DB00709,LAMIVUDINE,C0042769,Viral infection
78909,DB00709,LAMIVUDINE,C0162628,Viral skin infection
