drugbank_name,drugbank_id,side_effect_name
GOSERELIN,C0000737,Asthenia
GOSERELIN,C0000737,Back pain
GOSERELIN,C0000737,Mental disorder
GOSERELIN,C0000737,Bladder neoplasm
GOSERELIN,C0000737,Blood pressure abnormal
GOSERELIN,C0000737,Bone disorder
GOSERELIN,C0000737,Breast disorder
GOSERELIN,C0000737,Breast swelling
GOSERELIN,C0000737,Bronchitis
GOSERELIN,C0000737,Transient ischaemic attack
GOSERELIN,C0000737,Chest pain
GOSERELIN,C0000737,Infection
GOSERELIN,C0000737,Confusional state
GOSERELIN,C0000737,Feeling abnormal
GOSERELIN,C0000737,Constipation
GOSERELIN,C0000737,Cough
GOSERELIN,C0000737,Cystitis
GOSERELIN,C0000737,Cystitis noninfective
GOSERELIN,C0000737,Bladder pain
GOSERELIN,C0000737,Cyst
GOSERELIN,C0000737,Libido decreased
GOSERELIN,C0000737,Disturbance in sexual arousal
GOSERELIN,C0000737,Depression
GOSERELIN,C0000737,Diabetes mellitus
GOSERELIN,C0000737,Diarrhoea
GOSERELIN,C0000737,Dizziness
GOSERELIN,C0000737,Drowsiness
GOSERELIN,C0000737,Somnolence
GOSERELIN,C0000737,Drug hypersensitivity
GOSERELIN,C0000737,Dysmenorrhoea
GOSERELIN,C0000737,Dyspepsia
GOSERELIN,C0000737,Dyspnoea
GOSERELIN,C0000737,Ecchymosis
GOSERELIN,C0000737,Oedema
GOSERELIN,C0000737,Endocrine disorder
GOSERELIN,C0000737,Epistaxis
GOSERELIN,C0000737,Rash
GOSERELIN,C0000737,Dermatitis
GOSERELIN,C0000737,Extravasation
GOSERELIN,C0000737,Eye disorder
GOSERELIN,C0000737,Fatigue
GOSERELIN,C0000737,Body temperature increased
GOSERELIN,C0000737,Flatulence
GOSERELIN,C0000737,Fracture
GOSERELIN,C0000737,Multiple fractures
GOSERELIN,C0000737,Gout
GOSERELIN,C0000737,Gynaecomastia
GOSERELIN,C0000737,Hair disorder
GOSERELIN,C0000737,Headache
GOSERELIN,C0000737,Cardiac disorder
GOSERELIN,C0000737,Cardiac failure
GOSERELIN,C0000737,Cardiac failure congestive
GOSERELIN,C0000737,Haematemesis
GOSERELIN,C0000737,Haematuria
GOSERELIN,C0000737,Haemorrhage
GOSERELIN,C0000737,Haemoglobin
GOSERELIN,C0000737,Hepatitis
GOSERELIN,C0000737,Herpes simplex
GOSERELIN,C0000737,Herpes zoster
GOSERELIN,C0000737,Hirsutism
GOSERELIN,C0000737,Hypercalcaemia
GOSERELIN,C0000737,Hypercholesterolaemia
GOSERELIN,C0000737,Hyperglycaemia
GOSERELIN,C0000737,Hyperhidrosis
GOSERELIN,C0000737,Hyperlipidaemia
GOSERELIN,C0000737,Hypersensitivity
GOSERELIN,C0000737,Hypertension
GOSERELIN,C0000737,Hypotension
GOSERELIN,C0000737,Immune system disorder
GOSERELIN,C0000737,Incontinence
GOSERELIN,C0000737,Libido increased
GOSERELIN,C0000737,Infarction
GOSERELIN,C0000737,Influenza
GOSERELIN,C0000737,Jaundice
GOSERELIN,C0000737,Arthropathy
GOSERELIN,C0000737,Osteoarthritis
GOSERELIN,C0000737,Cramps of lower extremities
GOSERELIN,C0000737,Muscle spasms
GOSERELIN,C0000737,Lethargy
GOSERELIN,C0000737,Leukopenia
GOSERELIN,C0000737,Chronic obstructive pulmonary disease
GOSERELIN,C0000737,Bronchial hyperreactivity
GOSERELIN,C0000737,Lymphoedema
GOSERELIN,C0000737,Breast pain
GOSERELIN,C0000737,Menorrhagia
GOSERELIN,C0000737,Hypertonia
GOSERELIN,C0000737,Myocardial infarction
GOSERELIN,C0000737,Acute coronary syndrome
GOSERELIN,C0000737,Nausea
GOSERELIN,C0000737,Neoplasm
GOSERELIN,C0000737,Nervous system disorder
GOSERELIN,C0000737,Nervousness
GOSERELIN,C0000737,Tension
GOSERELIN,C0000737,Nodule
GOSERELIN,C0000737,Nocturia
GOSERELIN,C0000737,Ophthalmoplegia
GOSERELIN,C0000737,IIIrd nerve paralysis
GOSERELIN,C0000737,Osteoporosis
GOSERELIN,C0000737,Ovarian cyst
GOSERELIN,C0000737,Pain
GOSERELIN,C0000737,Palpitations
GOSERELIN,C0000737,Paraesthesia
GOSERELIN,C0000737,Pelvic pain
GOSERELIN,C0000737,Pharyngitis
GOSERELIN,C0000737,Pituitary adenoma
GOSERELIN,C0000737,Pituitary tumour benign
GOSERELIN,C0000737,Pituitary apoplexy
GOSERELIN,C0000737,Pituitary haemorrhage
GOSERELIN,C0000737,Pituitary tumour
GOSERELIN,C0000737,Pneumonia
GOSERELIN,C0000737,Polyp
GOSERELIN,C0000737,Proctitis
GOSERELIN,C0000737,Pruritus
GOSERELIN,C0000737,Psychotic disorder
GOSERELIN,C0000737,Pulmonary embolism
GOSERELIN,C0000737,Rhinitis
GOSERELIN,C0000737,Seborrhoeic dermatitis
GOSERELIN,C0000737,Convulsion
GOSERELIN,C0000737,Shock
GOSERELIN,C0000737,Sinusitis
GOSERELIN,C0000737,Spinal cord compression
GOSERELIN,C0000737,Cerebrovascular accident
GOSERELIN,C0000737,Sweating
GOSERELIN,C0000737,Swelling
GOSERELIN,C0000737,Tachycardia
GOSERELIN,C0000737,Thirst
GOSERELIN,C0000737,Thrombocytopenia
GOSERELIN,C0000737,Thrombophlebitis
GOSERELIN,C0000737,Ulcer
GOSERELIN,C0000737,Erythema
GOSERELIN,C0000737,Upper respiratory tract infection
GOSERELIN,C0000737,Ureteric obstruction
GOSERELIN,C0000737,Pollakiuria
GOSERELIN,C0000737,Urinary incontinence
GOSERELIN,C0000737,Urinary tract infection
GOSERELIN,C0000737,Urinary tract disorder
GOSERELIN,C0000737,Urethral disorder
GOSERELIN,C0000737,Urticaria
GOSERELIN,C0000737,Uterine haemorrhage
GOSERELIN,C0000737,Vaginal inflammation
GOSERELIN,C0000737,Vaginal infection
GOSERELIN,C0000737,Varicose vein
GOSERELIN,C0000737,Angiopathy
GOSERELIN,C0000737,Vasodilation
GOSERELIN,C0000737,Vasodilation procedure
GOSERELIN,C0000737,Vomiting
GOSERELIN,C0000737,Vulvovaginitis
GOSERELIN,C0000737,Weight increased
GOSERELIN,C0000737,Dry mouth
GOSERELIN,C0000737,Urinary retention
GOSERELIN,C0000737,Ovarian hyperstimulation syndrome
GOSERELIN,C0000737,Peripheral vascular disorder
GOSERELIN,C0000737,Sudden cardiac death
GOSERELIN,C0000737,Chills
GOSERELIN,C0000737,Mood swings
GOSERELIN,C0000737,Affect lability
GOSERELIN,C0000737,Oedema peripheral
GOSERELIN,C0000737,Hepatic function abnormal
GOSERELIN,C0000737,Deep vein thrombosis
GOSERELIN,C0000737,Migraine
GOSERELIN,C0000737,Application site reaction
GOSERELIN,C0000737,Breast atrophy
GOSERELIN,C0000737,High density lipoprotein decreased
GOSERELIN,C0000737,Injection site reaction
GOSERELIN,C0000737,Bone pain
GOSERELIN,C0000737,Reaction aggravation
GOSERELIN,C0000737,Adverse reaction
GOSERELIN,C0000737,Skin discolouration
GOSERELIN,C0000737,Dry skin
GOSERELIN,C0000737,Degeneration of uterine fibroid
GOSERELIN,C0000737,Uterine leiomyoma
GOSERELIN,C0000737,Bone cancer metastatic
GOSERELIN,C0000737,Malnutrition
GOSERELIN,C0000737,Photosensitivity reaction
GOSERELIN,C0000737,Unspecified disorder of skin and subcutaneous tissue
GOSERELIN,C0000737,Skin disorder
GOSERELIN,C0000737,Malaise
GOSERELIN,C0000737,Discomfort
GOSERELIN,C0000737,Ill-defined disorder
GOSERELIN,C0000737,Urination impaired
GOSERELIN,C0000737,Dysuria
GOSERELIN,C0000737,Myalgia
GOSERELIN,C0000737,Increased appetite
GOSERELIN,C0000737,Thinking abnormal
GOSERELIN,C0000737,Mental disability
GOSERELIN,C0000737,Tenderness
GOSERELIN,C0000737,Galactorrhoea
GOSERELIN,C0000737,Condition aggravated
GOSERELIN,C0000737,Muscle mass
GOSERELIN,C0000737,Testosterone low
GOSERELIN,C0000737,Blood testosterone decreased
GOSERELIN,C0000737,Vaginal dryness
GOSERELIN,C0000737,Vulvovaginal dryness
GOSERELIN,C0000737,Erectile dysfunction
GOSERELIN,C0000737,Sepsis
GOSERELIN,C0000737,Breast tenderness
GOSERELIN,C0000737,Rectal haemorrhage
GOSERELIN,C0000737,Glucose tolerance impaired
GOSERELIN,C0000737,Mental state abnormal
GOSERELIN,C0000737,Dry eye
GOSERELIN,C0000737,Pituitary infarction
GOSERELIN,C0000737,Vision blurred
GOSERELIN,C0000737,Injection site irritation
GOSERELIN,C0000737,Low density lipoprotein increased
GOSERELIN,C0000737,Sexual dysfunction
GOSERELIN,C0000737,Cough increased
GOSERELIN,C0000737,Body hair loss
GOSERELIN,C0000737,Lower urinary tract symptoms
GOSERELIN,C0000737,Hot flush
GOSERELIN,C0000737,Menopausal symptoms
GOSERELIN,C0000737,Acne
GOSERELIN,C0000737,Hyperuricaemia
GOSERELIN,C0000737,Blood uric acid increased
GOSERELIN,C0000737,Febrile neutropenia
GOSERELIN,C0000737,Memory loss
GOSERELIN,C0000737,Amnesia
GOSERELIN,C0000737,Sleep disorder
GOSERELIN,C0000737,Tumour flare
GOSERELIN,C0000737,Tumour pain
GOSERELIN,C0000737,Bone density decreased
GOSERELIN,C0000737,Cerebral ischaemia
GOSERELIN,C0000737,Insomnia
GOSERELIN,C0000737,Lupus-like syndrome
GOSERELIN,C0000737,Change in blood pressure
GOSERELIN,C0000737,Blood pressure fluctuation
GOSERELIN,C0000737,Dyspareunia
GOSERELIN,C0000737,High cholesterol
GOSERELIN,C0000737,Blood cholesterol increased
GOSERELIN,C0000737,Renal impairment
GOSERELIN,C0000737,Renal failure
GOSERELIN,C0000737,Breast enlargement
GOSERELIN,C0000737,Vaginal haemorrhage
GOSERELIN,C0000737,Loss of libido
GOSERELIN,C0000737,Bleeding breakthrough
GOSERELIN,C0000737,Metrorrhagia
NEDOCROMIL,C0000737,Abdominal pain
NEDOCROMIL,C0000737,Gastrointestinal pain
NEDOCROMIL,C0000737,Anaphylactic shock
NEDOCROMIL,C0000737,Arthritis
NEDOCROMIL,C0000737,Bronchitis
NEDOCROMIL,C0000737,Chest pain
NEDOCROMIL,C0000737,Conjunctivitis
NEDOCROMIL,C0000737,Cough
NEDOCROMIL,C0000737,Diarrhoea
NEDOCROMIL,C0000737,Dizziness
NEDOCROMIL,C0000737,Dyspepsia
NEDOCROMIL,C0000737,Dyspnoea
NEDOCROMIL,C0000737,Ear pain
NEDOCROMIL,C0000737,Eczema
NEDOCROMIL,C0000737,Eosinophilia
NEDOCROMIL,C0000737,Rash
NEDOCROMIL,C0000737,Dermatitis
NEDOCROMIL,C0000737,Fatigue
NEDOCROMIL,C0000737,Asthenia
NEDOCROMIL,C0000737,Body temperature increased
NEDOCROMIL,C0000737,Gastroenteritis
NEDOCROMIL,C0000737,Headache
NEDOCROMIL,C0000737,Hypersensitivity
NEDOCROMIL,C0000737,Influenza
NEDOCROMIL,C0000737,Leukopenia
NEDOCROMIL,C0000737,Nasal congestion
NEDOCROMIL,C0000737,Nausea
NEDOCROMIL,C0000737,Otitis media
NEDOCROMIL,C0000737,Pharyngitis
NEDOCROMIL,C0000737,Pneumonia
NEDOCROMIL,C0000737,Rhinitis
NEDOCROMIL,C0000737,Sinusitis
NEDOCROMIL,C0000737,Tremor
NEDOCROMIL,C0000737,Upper respiratory tract infection
NEDOCROMIL,C0000737,Urticaria
NEDOCROMIL,C0000737,Viral infection
NEDOCROMIL,C0000737,Disorder sight
NEDOCROMIL,C0000737,Visual impairment
NEDOCROMIL,C0000737,Vomiting
NEDOCROMIL,C0000737,Dry mouth
NEDOCROMIL,C0000737,Photophobia
NEDOCROMIL,C0000737,Rash erythematous
NEDOCROMIL,C0000737,Eye redness
NEDOCROMIL,C0000737,Ocular hyperaemia
NEDOCROMIL,C0000737,Sputum increased
NEDOCROMIL,C0000737,Increased bronchial secretion
NEDOCROMIL,C0000737,Loeffler's syndrome
NEDOCROMIL,C0000737,Pulmonary eosinophilia
NEDOCROMIL,C0000737,Bad taste
NEDOCROMIL,C0000737,Dysgeusia
NEDOCROMIL,C0000737,Sensation of warmth
NEDOCROMIL,C0000737,Feeling hot
NEDOCROMIL,C0000737,Cough increased
NEDOCROMIL,C0000737,Stinging
NEDOCROMIL,C0000737,Pain
NEDOCROMIL,C0000737,Upper gastrointestinal symptoms
NEDOCROMIL,C0000737,Gastrointestinal disorder
NEDOCROMIL,C0000737,Dysphonia
CEFOTETAN,C0000737,Abdominal pain
CEFOTETAN,C0000737,Gastrointestinal pain
CEFOTETAN,C0000737,Agranulocytosis
CEFOTETAN,C0000737,Anaphylactic shock
CEFOTETAN,C0000737,Aplastic anaemia
CEFOTETAN,C0000737,Haemolytic anaemia
CEFOTETAN,C0000737,Vaginal moniliasis
CEFOTETAN,C0000737,Vulvovaginal candidiasis
CEFOTETAN,C0000737,Vulvovaginal mycotic infection
CEFOTETAN,C0000737,Cholestasis
CEFOTETAN,C0000737,Colitis
CEFOTETAN,C0000737,Diarrhoea
CEFOTETAN,C0000737,Eosinophilia
CEFOTETAN,C0000737,Toxic epidermal necrolysis
CEFOTETAN,C0000737,Erythema multiforme
CEFOTETAN,C0000737,Rash
CEFOTETAN,C0000737,Dermatitis
CEFOTETAN,C0000737,Body temperature increased
CEFOTETAN,C0000737,Haemorrhage
CEFOTETAN,C0000737,Haemoglobin
CEFOTETAN,C0000737,Hypersensitivity
CEFOTETAN,C0000737,Leukopenia
CEFOTETAN,C0000737,Nausea
CEFOTETAN,C0000737,Neutropenia
CEFOTETAN,C0000737,Pancytopenia
CEFOTETAN,C0000737,Phlebitis
CEFOTETAN,C0000737,Pruritus
CEFOTETAN,C0000737,Convulsion
CEFOTETAN,C0000737,Stevens-Johnson syndrome
CEFOTETAN,C0000737,Superinfection
CEFOTETAN,C0000737,Thrombocytopenia
CEFOTETAN,C0000737,Urticaria
CEFOTETAN,C0000737,Vaginal inflammation
CEFOTETAN,C0000737,Vaginal infection
CEFOTETAN,C0000737,Vomiting
CEFOTETAN,C0000737,Hepatic function abnormal
CEFOTETAN,C0000737,Prothrombin level increased
CEFOTETAN,C0000737,Discomfort
CEFOTETAN,C0000737,Blood bilirubin increased
CEFOTETAN,C0000737,Nephropathy toxic
CEFOTETAN,C0000737,Thrombocytosis
CEFOTETAN,C0000737,Pseudomembranous colitis
ALFENTANIL,C0002792,Anaphylactic shock
ALFENTANIL,C0002792,Apnoea
ALFENTANIL,C0002792,Arrhythmia
ALFENTANIL,C0002792,Mental disorder
ALFENTANIL,C0002792,Bronchospasm
ALFENTANIL,C0002792,Confusional state
ALFENTANIL,C0002792,Feeling abnormal
ALFENTANIL,C0002792,Connective tissue disorder
ALFENTANIL,C0002792,Cough
ALFENTANIL,C0002792,Dermatitis atopic
ALFENTANIL,C0002792,Dizziness
ALFENTANIL,C0002792,Drowsiness
ALFENTANIL,C0002792,Somnolence
ALFENTANIL,C0002792,Dyskinesia
ALFENTANIL,C0002792,Epistaxis
ALFENTANIL,C0002792,Rash
ALFENTANIL,C0002792,Dermatitis
ALFENTANIL,C0002792,Eye disorder
ALFENTANIL,C0002792,Fatigue
ALFENTANIL,C0002792,Asthenia
ALFENTANIL,C0002792,Body temperature increased
ALFENTANIL,C0002792,Gastrointestinal disorder
ALFENTANIL,C0002792,Headache
ALFENTANIL,C0002792,Cardiac arrest
ALFENTANIL,C0002792,Cardiac disorder
ALFENTANIL,C0002792,Hiccups
ALFENTANIL,C0002792,Hypercapnia
ALFENTANIL,C0002792,Carbon dioxide increased
ALFENTANIL,C0002792,Hyperhidrosis
ALFENTANIL,C0002792,Hypersensitivity
ALFENTANIL,C0002792,Hypertension
ALFENTANIL,C0002792,Hypotension
ALFENTANIL,C0002792,Immune system disorder
ALFENTANIL,C0002792,Laryngospasm
ALFENTANIL,C0002792,Mediastinal disorder
ALFENTANIL,C0002792,Movement disorder
ALFENTANIL,C0002792,Muscle rigidity
ALFENTANIL,C0002792,Myoclonus
ALFENTANIL,C0002792,Nausea
ALFENTANIL,C0002792,Nervous system disorder
ALFENTANIL,C0002792,Pain
ALFENTANIL,C0002792,Pruritus
ALFENTANIL,C0002792,Convulsion
ALFENTANIL,C0002792,Shivering
ALFENTANIL,C0002792,Chills
ALFENTANIL,C0002792,Tachycardia
ALFENTANIL,C0002792,Loss of consciousness
ALFENTANIL,C0002792,Erythema
ALFENTANIL,C0002792,Urticaria
ALFENTANIL,C0002792,Angiopathy
ALFENTANIL,C0002792,Vomiting
ALFENTANIL,C0002792,Agitation
ALFENTANIL,C0002792,Injection site pain
ALFENTANIL,C0002792,Respiratory arrest
ALFENTANIL,C0002792,Unspecified disorder of skin and subcutaneous tissue
ALFENTANIL,C0002792,Skin disorder
ALFENTANIL,C0002792,Fatal outcomes
ALFENTANIL,C0002792,Respiratory rate decreased
ALFENTANIL,C0002792,Disorientation
ALFENTANIL,C0002792,Respiratory depression
ALFENTANIL,C0002792,Pulmonary function test decreased
ALFENTANIL,C0002792,Euphoric mood
ALFENTANIL,C0002792,Vein pain
ALFENTANIL,C0002792,Vascular pain
ALFENTANIL,C0002792,Endotracheal intubation complication
ALFENTANIL,C0002792,Anaphylactoid reaction
ALFENTANIL,C0002792,Vision blurred
ALFENTANIL,C0002792,Bradycardia
ALFENTANIL,C0002792,Blood pressure increased
ALFENTANIL,C0002792,Dependence on opiates
ALFENTANIL,C0002792,Drug dependence
ALFENTANIL,C0002792,Visual disturbance
ALFENTANIL,C0002792,Visual impairment
ALFENTANIL,C0002792,Anaesthetic complication neurological
ALFENTANIL,C0002792,Unresponsive to stimuli
ALFENTANIL,C0002792,Airway complication of anaesthesia
ALFENTANIL,C0002792,Agitation postoperative
ALFENTANIL,C0002792,Procedural complication
ALFENTANIL,C0002792,Confusion postoperative
ALFENTANIL,C0002792,Procedural pain
MIGLITOL,C0000731,Abdominal distension
MIGLITOL,C0000731,Abdominal pain
MIGLITOL,C0000731,Gastrointestinal pain
MIGLITOL,C0000731,Constipation
MIGLITOL,C0000731,Diarrhoea
MIGLITOL,C0000731,Rash
MIGLITOL,C0000731,Dermatitis
MIGLITOL,C0000731,Flatulence
MIGLITOL,C0000731,Gastrointestinal disorder
MIGLITOL,C0000731,Intestinal obstruction
MIGLITOL,C0000731,Intestinal perforation
MIGLITOL,C0000731,Intussusception
MIGLITOL,C0000731,Nausea
MIGLITOL,C0000731,Ileus paralytic
MIGLITOL,C0000731,Pneumatosis cystoides intestinalis
MIGLITOL,C0000731,Pneumatosis intestinalis
MIGLITOL,C0000731,Pneumoperitoneum
MIGLITOL,C0000731,Volvulus
MIGLITOL,C0000731,Intestinal haemorrhage
MIGLITOL,C0000731,Rectal haemorrhage
MIGLITOL,C0000731,Gastrointestinal symptom NOS
MIGLITOL,C0000731,Subileus
MIGLITOL,C0000731,Ileus
MIGLUSTAT,C0000731,Abdominal distension
MIGLUSTAT,C0000731,Abdominal pain
MIGLUSTAT,C0000731,Gastrointestinal pain
MIGLUSTAT,C0000731,Amnesia
MIGLUSTAT,C0000731,Anorexia
MIGLUSTAT,C0000731,Decreased appetite
MIGLUSTAT,C0000731,Asthenia
MIGLUSTAT,C0000731,Ataxia
MIGLUSTAT,C0000731,Back pain
MIGLUSTAT,C0000731,Mental disorder
MIGLUSTAT,C0000731,Bladder cancer
MIGLUSTAT,C0000731,Coagulopathy
MIGLUSTAT,C0000731,Cerebellar syndrome
MIGLUSTAT,C0000731,Nervous system disorder
MIGLUSTAT,C0000731,Connective tissue disorder
MIGLUSTAT,C0000731,Constipation
MIGLUSTAT,C0000731,Libido decreased
MIGLUSTAT,C0000731,Disturbance in sexual arousal
MIGLUSTAT,C0000731,Depression
MIGLUSTAT,C0000731,Diarrhoea
MIGLUSTAT,C0000731,Dizziness
MIGLUSTAT,C0000731,Dyspepsia
MIGLUSTAT,C0000731,Congenital eye disorder
MIGLUSTAT,C0000731,Eye disorder
MIGLUSTAT,C0000731,Fatigue
MIGLUSTAT,C0000731,Flatulence
MIGLUSTAT,C0000731,Gastrointestinal disorder
MIGLUSTAT,C0000731,Headache
MIGLUSTAT,C0000731,Haemorrhage
MIGLUSTAT,C0000731,Haemoglobin
MIGLUSTAT,C0000731,Hypoaesthesia
MIGLUSTAT,C0000731,Cramps of lower extremities
MIGLUSTAT,C0000731,Muscle spasms
MIGLUSTAT,C0000731,Leg pain
MIGLUSTAT,C0000731,Pain in extremity
MIGLUSTAT,C0000731,Menstrual disorder
MIGLUSTAT,C0000731,Cramp muscle
MIGLUSTAT,C0000731,Musculoskeletal disorder
MIGLUSTAT,C0000731,Nausea
MIGLUSTAT,C0000731,Neuritis
MIGLUSTAT,C0000731,Neuropathy peripheral
MIGLUSTAT,C0000731,Numbness
MIGLUSTAT,C0000731,Sensory loss
MIGLUSTAT,C0000731,Pain
MIGLUSTAT,C0000731,Paraesthesia
MIGLUSTAT,C0000731,Convulsion
MIGLUSTAT,C0000731,Thrombocytopenia
MIGLUSTAT,C0000731,Tremor
MIGLUSTAT,C0000731,Vertigo
MIGLUSTAT,C0000731,Disorder sight
MIGLUSTAT,C0000731,Visual impairment
MIGLUSTAT,C0000731,Vitamin B12 deficiency
MIGLUSTAT,C0000731,Vomiting
MIGLUSTAT,C0000731,Weight decreased
MIGLUSTAT,C0000731,Dry mouth
MIGLUSTAT,C0000731,Chills
MIGLUSTAT,C0000731,Migraine
MIGLUSTAT,C0000731,Muscular weakness
MIGLUSTAT,C0000731,Polyneuropathy
MIGLUSTAT,C0000731,Menstruation irregular
MIGLUSTAT,C0000731,Malnutrition
MIGLUSTAT,C0000731,Malaise
MIGLUSTAT,C0000731,Discomfort
MIGLUSTAT,C0000731,Feeling abnormal
MIGLUSTAT,C0000731,Ill-defined disorder
MIGLUSTAT,C0000731,Unsteady gait
MIGLUSTAT,C0000731,Gait disturbance
MIGLUSTAT,C0000731,Memory impairment
MIGLUSTAT,C0000731,Localised numbness
MIGLUSTAT,C0000731,Neurological symptom
MIGLUSTAT,C0000731,Epigastric pain not food-related
MIGLUSTAT,C0000731,Abdominal pain upper
MIGLUSTAT,C0000731,Abdominal distension gaseous
MIGLUSTAT,C0000731,Heaviness in limbs
MIGLUSTAT,C0000731,Sensation of heaviness
MIGLUSTAT,C0000731,Cognitive impairment
MIGLUSTAT,C0000731,Cognitive disorder
MIGLUSTAT,C0000731,Influenza-like symptoms
MIGLUSTAT,C0000731,Influenza like illness
MIGLUSTAT,C0000731,Neuropathy
MIGLUSTAT,C0000731,Visual disturbance
MIGLUSTAT,C0000731,Feeling jittery
MIGLUSTAT,C0000731,Nervousness
MIGLUSTAT,C0000731,Memory loss
MIGLUSTAT,C0000731,Blood and lymphatic system disorders
MIGLUSTAT,C0000731,Administration site reaction
MIGLUSTAT,C0000731,Nerve conduction studies abnormal
MIGLUSTAT,C0000731,Insomnia
MIGLUSTAT,C0000731,Monoclonal gammopathy
MIGLUSTAT,C0000731,Abdominal bloating
MIGLUSTAT,C0000731,Appetite absent
MIGLUSTAT,C0000731,Tingling sensation
PREDNICARBATE,C0016436,Folliculitis
PREDNICARBATE,C0016436,Hypertrichosis
PREDNICARBATE,C0016436,Miliaria
PREDNICARBATE,C0016436,Pain
PREDNICARBATE,C0016436,Pruritus
PREDNICARBATE,C0016436,Skin atrophy
PREDNICARBATE,C0016436,Skin striae
PREDNICARBATE,C0016436,Allergic contact dermatitis
PREDNICARBATE,C0016436,Dermatitis contact
PREDNICARBATE,C0016436,Dermatitis irritant contact
PREDNICARBATE,C0016436,Leukoderma
PREDNICARBATE,C0016436,Acneiform eruption
PREDNICARBATE,C0016436,Dermatitis acneiform
PREDNICARBATE,C0016436,Dermatitis perioral
PREDNICARBATE,C0016436,Dermatitis
PREDNICARBATE,C0016436,Secondary infection
PREDNICARBATE,C0016436,Infection
PREDNICARBATE,C0016436,Oedema
PREDNICARBATE,C0016436,Rash
PREDNICARBATE,C0016436,Paraesthesia
PREDNICARBATE,C0016436,Telangiectasia
PREDNICARBATE,C0016436,Urticaria
PREDNICARBATE,C0016436,Eruption
PREDNICARBATE,C0016436,Atrophy
ILOPROST,C0004604,Back pain
ILOPROST,C0004604,Bronchospasm
ILOPROST,C0004604,Chest pain
ILOPROST,C0004604,Connective tissue disorder
ILOPROST,C0004604,Cough
ILOPROST,C0004604,Diarrhoea
ILOPROST,C0004604,Dizziness
ILOPROST,C0004604,Dysgeusia
ILOPROST,C0004604,Dyspnoea
ILOPROST,C0004604,Epistaxis
ILOPROST,C0004604,Rash
ILOPROST,C0004604,Dermatitis
ILOPROST,C0004604,Flushing
ILOPROST,C0004604,Gastrointestinal disorder
ILOPROST,C0004604,Glossodynia
ILOPROST,C0004604,Headache
ILOPROST,C0004604,Cardiac disorder
ILOPROST,C0004604,Cardiac failure congestive
ILOPROST,C0004604,Haemoptysis
ILOPROST,C0004604,Haemorrhage
ILOPROST,C0004604,Haemoglobin
ILOPROST,C0004604,Hypersensitivity
ILOPROST,C0004604,Hypotension
ILOPROST,C0004604,Immune system disorder
ILOPROST,C0004604,Influenza
ILOPROST,C0004604,Mediastinal disorder
ILOPROST,C0004604,Cramp muscle
ILOPROST,C0004604,Muscle spasms
ILOPROST,C0004604,Nasal congestion
ILOPROST,C0004604,Nausea
ILOPROST,C0004604,Nervous system disorder
ILOPROST,C0004604,Pain
ILOPROST,C0004604,Palpitations
ILOPROST,C0004604,Pneumonia
ILOPROST,C0004604,Renal failure
ILOPROST,C0004604,Syncope
ILOPROST,C0004604,Loss of consciousness
ILOPROST,C0004604,Shock
ILOPROST,C0004604,Tachycardia
ILOPROST,C0004604,Supraventricular tachycardia
ILOPROST,C0004604,Thrombocytopenia
ILOPROST,C0004604,Trismus
ILOPROST,C0004604,Angiopathy
ILOPROST,C0004604,Vasodilation
ILOPROST,C0004604,Vasodilation procedure
ILOPROST,C0004604,Vomiting
